id_gta;dt_emissao_gta;cod_produtor_origem;cod_produtor_destino;id_tipo_finalidade_gta;cod_municipio_origem;nome_municipio_origem;estado_origem;cod_municipio_destino;nome_municipio_destino;estado_destino;qtd;orig_lat;orig_lon;dest_lat;dest_lon;distancia_km;duracao_min;data_seconds;repeticao_origem;flag_binaria;qt_animais_norm;data_seconds_norm;distancia_km_norm;cluster;tsne-3d-1;tsne-3d-2;tsne-3d-3
4801918;2016-07-28 14:51:20.516;23898;23898;2;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;61;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1469717480;1;1;0.24096385542168672;0.3223133376487626;0.0;0;-8.034325;1.414996;-3.3631525
16819889;2024-08-22 09:20:54.309;355110;23898;2;3161304;SÃO FRANCISCO DE SALES;MG;3133402;ITAPAGIPE;MG;44;-19.8611;-49.7727;-19.9062;-49.3781;46.8;46.9;1724318454;1;1;0.17269076305220882;0.9483294225959775;0.10850161129529595;0;16.374567;4.4793763;-3.6322029
12432584;2022-01-07 13:47:12.805;269958;23898;2;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;32;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1641563232;1;1;0.12449799196787148;0.7448498393427827;0.12065008230357269;0;0.67787737;-6.8720727;2.0354302
14650911;2023-06-10 08:25:00.226;303913;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;5;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1686385500;0;0;0.01606425702811245;0.8550593970321212;0.12065008230357269;0;10.594129;-6.612019;2.0275128
15081628;2023-09-06 14:09:06.248;3079259;23898;18;3116902;COMENDADOR GOMES;MG;3133402;ITAPAGIPE;MG;10;-19.6973;-49.0789;-19.9062;-49.3781;52.87;73.8;1694009346;1;1;0.03614457831325301;0.8738050057003757;0.12257436301671575;0;11.998191;-6.8360825;0.81990397
15081488;2023-09-06 14:00:18.181;3079259;23898;2;3116902;COMENDADOR GOMES;MG;3133402;ITAPAGIPE;MG;25;-19.6973;-49.0789;-19.9062;-49.3781;52.87;73.8;1694008818;1;1;0.09638554216867469;0.8738037074473186;0.12257436301671575;0;12.15653;-5.064912;-3.8867412
3934342;2015-12-10 09:58:42.494;23898;23898;2;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;105;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1449741522;1;1;0.41767068273092367;0.2731962002562325;0.0;0;-9.035194;0.05515135;-3.0081966
7270147;2018-06-29 23:06:45.168;3181233;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;6;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1530313605;1;1;0.020080321285140562;0.47130785381063767;0.12065008230357269;0;-6.5809336;8.288552;3.2982836
1142415;2013-06-21 23:44:36.599;18838;23898;2;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;5;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1371858276;0;0;0.01606425702811245;0.08169589301899105;0.12065008230357269;0;-17.487545;-4.775564;0.7735663
18071677;2025-04-12 09:58:47.659;3210290;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;8;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1744451927;0;0;0.028112449799196783;0.9978338598564984;0.12065008230357269;0;17.14958;3.0305998;4.1467433
