id_gta,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,cluster
14862346,2023-07-20 15:52:57.287,231730.0,54357,18,3107307,MG,3129004,MG,28,1689868377,0,0,0.18120805369127518,0.878993426493333,0
11322958,2021-04-14 09:39:52.851,363487.0,54357,18,3124609,MG,3129004,MG,40,1618393192,1,1,0.26174496644295303,0.7002051248696666,1
5703810,2017-04-29 00:00:00.000,111790.0,54357,30,3119104,MG,3129004,MG,29,1493424000,0,0,0.18791946308724833,0.38760670916830264,0
11681200,2021-06-30 09:12:49.415,149120.0,54357,18,3149903,MG,3129004,MG,30,1625044369,0,0,0.19463087248322147,0.7168424045021484,0
3973745,2015-12-18 15:21:55.435,631898.0,54357,3,3129004,MG,3129004,MG,3,1450452115,0,0,0.013422818791946307,0.280116671378019,0
3973745,2015-12-18 15:21:55.435,631898.0,54357,3,3129004,MG,3129004,MG,1,1450452115,1,1,0.0,0.280116671378019,1
3973745,2015-12-18 15:21:55.435,631898.0,54357,3,3129004,MG,3129004,MG,1,1450452115,1,1,0.0,0.280116671378019,1
8374794,2019-04-18 14:34:44.566,398565.0,54357,2,3126505,MG,3129004,MG,29,1555598084,1,1,0.18791946308724833,0.5431292011124254,1
8374794,2019-04-18 14:34:44.566,398565.0,54357,2,3126505,MG,3129004,MG,11,1555598084,1,1,0.06711409395973154,0.5431292011124254,1
9538068,2020-01-22 07:45:05.925,494331.0,54357,18,3143906,MG,3129004,MG,20,1579679105,0,0,0.12751677852348994,0.6033655593107823,0
1501533,2013-10-18 14:30:21.882,54650.0,54357,8,3129004,MG,3129004,MG,10,1382106621,0,0,0.06040268456375839,0.10915699081349173,0
